Link, Anchor Text
"https://www.google.com/webhp?hl=en", 
"http://www.salon.com/2016/04/26/one_of_the_most_popular_arguments_against_raising_the_minimum_wage_is_getting_demolished/", One of the most popular arguments against raising the minimum ...
"http://www.news4jax.com/news/florida/ad-targets-california-minimum-wage-ahead-of-scott-trip", Ad targets California minimum wage ahead of Scott trip
"http://www.latimes.com/business/la-fi-minimum-wage-impacts-20160421-snap-htmlstory.html", Four consequences of a $15 minimum wage
"http://www.cleveland.com/business/index.ssf/2016/04/15_minimum_wage_hike_option_if.html", $15 minimum wage hike option if gradual, says Cleveland ...
"http://www.forbes.com/sites/realspin/2016/04/25/mcdonalds-minimum-wage-reality/", The Ugly Truth About A $15 Minimum Wage
"http://www.cincinnati.com/story/opinion/editorials/2016/04/26/vote-premature-minimum-prevailing-living-wage/83553382/", Vote on minimum wage premature
"http://www.newsmax.com/Finance/StreetTalk/McDonald-s-Minimum-Wage-Profit/2016/04/26/id/725720/", Ex-McDonald's President: $15 Minimum Wage 'Wipes Out Entire Profit'
"http://redalertpolitics.com/2016/04/26/obamas-criminal-justice-reform-report-police-higher-minimum-wage/", Obama's criminal justice reform report: More police, higher minimum ...
"http://portlandtribune.com/pt/9-news/303553-181700-business-quiet-on-minimum-wage-rules", Business quiet on minimum wage rules
"http://www.scpr.org/news/2016/04/25/59957/ahead-of-15-minimum-wage-one-company-leaves-califo/", Ahead of $15 minimum wage, 1 company leaves California for Texas
