Link, Anchor Text
"https://www.google.com/webhp?hl=en", 
"http://www.essence.com/2016/04/20/crowdfunding-pay-maternity-leave-new-normal", Is Crowdfunding To Pay For Maternity Leave the New Normal?
"https://www.washingtonpost.com/news/parenting/wp/2016/04/16/why-desperate-mothers-are-turning-to-crowdfunding-to-pay-for-maternity-leave/", Why desperate mothers are turning to crowdfunding to pay for ...
"http://www.theatlantic.com/business/archive/2016/04/no-family-leave/476577/", Work in the Only Industrialized Country Without Paid Maternity Leave
"http://www.usatoday.com/story/tech/columnist/2016/04/19/offering-paid-parental-leave-just-start-column/83237980/", Offering paid parental leave is just the start: column
"http://www.startribune.com/land-o-lakes-increases-paid-parental-leave/376655311/", Land O'Lakes increases paid parental leave
"http://news.xinhuanet.com/english/2016-04/22/c_135302063.htm", San Francisco becomes first US city mandating fully paid parental ...
"http://www.cbsnews.com/news/paid-parental-leave-finally-coming-to-america/", Paid parental leave: Finally coming to America?
"http://www.chicagotribune.com/business/ct-personal-care-account-maternity-paternity-leave-20160420-story.html", It's like a retirement account, but for maternity leave
"http://abc7ny.com/news/paid-maternity-leave-reduces-infant-mortality-rate-in-developing-countries-study-shows/1283558/", Paid maternity leave reduces infant mortality rate in developing ...
"http://philadelphia.cbslocal.com/2016/04/21/crowdfunding-becomes-popular-new-source-of-funds-for-moms-without-paid-maternity-leave/", Crowdfunding Becomes Popular New Source Of Funds For Moms ...
